full_path_orig,file_name,true_color,light_on,full_path_crop
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:54:03.795838.jpg,img2021-07-08_16:54:03.795838,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:54:03.795838_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:54:34.335050.jpg,img2021-07-08_16:54:34.335050,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:54:34.335050_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:55:04.947630.jpg,img2021-07-08_16:55:04.947630,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:55:04.947630_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:55:35.483937.jpg,img2021-07-08_16:55:35.483937,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:55:35.483937_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:56:06.104174.jpg,img2021-07-08_16:56:06.104174,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:56:06.104174_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:56:36.636651.jpg,img2021-07-08_16:56:36.636651,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:56:36.636651_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:57:07.209702.jpg,img2021-07-08_16:57:07.209702,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:57:07.209702_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:57:37.622029.jpg,img2021-07-08_16:57:37.622029,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:57:37.622029_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:58:08.147392.jpg,img2021-07-08_16:58:08.147392,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:58:08.147392_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:58:38.783994.jpg,img2021-07-08_16:58:38.783994,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:58:38.783994_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:59:09.359093.jpg,img2021-07-08_16:59:09.359093,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:59:09.359093_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:59:39.875614.jpg,img2021-07-08_16:59:39.875614,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_16:59:39.875614_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:00:10.548359.jpg,img2021-07-08_17:00:10.548359,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:00:10.548359_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:00:41.014643.jpg,img2021-07-08_17:00:41.014643,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:00:41.014643_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:01:11.603873.jpg,img2021-07-08_17:01:11.603873,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:01:11.603873_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:01:42.147252.jpg,img2021-07-08_17:01:42.147252,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:01:42.147252_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:02:12.767185.jpg,img2021-07-08_17:02:12.767185,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:02:12.767185_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:02:43.098593.jpg,img2021-07-08_17:02:43.098593,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:02:43.098593_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:03:13.890175.jpg,img2021-07-08_17:03:13.890175,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:03:13.890175_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:03:44.430604.jpg,img2021-07-08_17:03:44.430604,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:03:44.430604_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:04:14.886008.jpg,img2021-07-08_17:04:14.886008,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:04:14.886008_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:04:45.424950.jpg,img2021-07-08_17:04:45.424950,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:04:45.424950_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:05:15.901250.jpg,img2021-07-08_17:05:15.901250,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:05:15.901250_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:05:46.442312.jpg,img2021-07-08_17:05:46.442312,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:05:46.442312_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:06:17.131238.jpg,img2021-07-08_17:06:17.131238,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:06:17.131238_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:06:47.417406.jpg,img2021-07-08_17:06:47.417406,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:06:47.417406_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:07:18.053918.jpg,img2021-07-08_17:07:18.053918,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:07:18.053918_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:07:48.654267.jpg,img2021-07-08_17:07:48.654267,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:07:48.654267_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:08:19.184825.jpg,img2021-07-08_17:08:19.184825,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:08:19.184825_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:08:49.701507.jpg,img2021-07-08_17:08:49.701507,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:08:49.701507_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:09:20.343879.jpg,img2021-07-08_17:09:20.343879,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:09:20.343879_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:09:50.949023.jpg,img2021-07-08_17:09:50.949023,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:09:50.949023_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:10:21.481054.jpg,img2021-07-08_17:10:21.481054,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:10:21.481054_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:10:51.969625.jpg,img2021-07-08_17:10:51.969625,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:10:51.969625_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:11:22.794391.jpg,img2021-07-08_17:11:22.794391,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:11:22.794391_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:11:53.126659.jpg,img2021-07-08_17:11:53.126659,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:11:53.126659_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:12:23.613757.jpg,img2021-07-08_17:12:23.613757,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:12:23.613757_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:12:54.783251.jpg,img2021-07-08_17:12:54.783251,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:12:54.783251_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:13:24.918786.jpg,img2021-07-08_17:13:24.918786,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:13:24.918786_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:13:55.458209.jpg,img2021-07-08_17:13:55.458209,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:13:55.458209_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:14:25.859872.jpg,img2021-07-08_17:14:25.859872,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:14:25.859872_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:14:56.487929.jpg,img2021-07-08_17:14:56.487929,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:14:56.487929_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:15:27.006885.jpg,img2021-07-08_17:15:27.006885,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:15:27.006885_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:15:57.481722.jpg,img2021-07-08_17:15:57.481722,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:15:57.481722_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:16:28.056909.jpg,img2021-07-08_17:16:28.056909,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:16:28.056909_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:16:58.835557.jpg,img2021-07-08_17:16:58.835557,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:16:58.835557_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:17:29.098687.jpg,img2021-07-08_17:17:29.098687,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:17:29.098687_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:17:59.647456.jpg,img2021-07-08_17:17:59.647456,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:17:59.647456_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:18:30.374211.jpg,img2021-07-08_17:18:30.374211,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:18:30.374211_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:19:00.607362.jpg,img2021-07-08_17:19:00.607362,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:19:00.607362_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:19:31.129786.jpg,img2021-07-08_17:19:31.129786,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:19:31.129786_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:20:01.725666.jpg,img2021-07-08_17:20:01.725666,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:20:01.725666_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:20:32.490184.jpg,img2021-07-08_17:20:32.490184,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:20:32.490184_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:21:02.956134.jpg,img2021-07-08_17:21:02.956134,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:21:02.956134_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:21:33.589287.jpg,img2021-07-08_17:21:33.589287,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:21:33.589287_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:22:04.084785.jpg,img2021-07-08_17:22:04.084785,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:22:04.084785_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:22:34.654074.jpg,img2021-07-08_17:22:34.654074,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:22:34.654074_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:23:05.162934.jpg,img2021-07-08_17:23:05.162934,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:23:05.162934_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:23:35.740444.jpg,img2021-07-08_17:23:35.740444,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:23:35.740444_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:24:06.405563.jpg,img2021-07-08_17:24:06.405563,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:24:06.405563_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:24:36.954416.jpg,img2021-07-08_17:24:36.954416,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:24:36.954416_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:25:07.554901.jpg,img2021-07-08_17:25:07.554901,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:25:07.554901_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:25:38.113213.jpg,img2021-07-08_17:25:38.113213,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:25:38.113213_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:26:08.791707.jpg,img2021-07-08_17:26:08.791707,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:26:08.791707_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:26:39.272006.jpg,img2021-07-08_17:26:39.272006,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:26:39.272006_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:27:09.746077.jpg,img2021-07-08_17:27:09.746077,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:27:09.746077_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:27:40.285020.jpg,img2021-07-08_17:27:40.285020,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:27:40.285020_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:28:10.834724.jpg,img2021-07-08_17:28:10.834724,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:28:10.834724_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:28:41.643709.jpg,img2021-07-08_17:28:41.643709,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:28:41.643709_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:29:11.951748.jpg,img2021-07-08_17:29:11.951748,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:29:11.951748_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:29:42.481367.jpg,img2021-07-08_17:29:42.481367,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:29:42.481367_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:30:12.882049.jpg,img2021-07-08_17:30:12.882049,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:30:12.882049_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:30:43.404595.jpg,img2021-07-08_17:30:43.404595,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:30:43.404595_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:31:13.974894.jpg,img2021-07-08_17:31:13.974894,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:31:13.974894_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:31:44.539000.jpg,img2021-07-08_17:31:44.539000,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:31:44.539000_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:32:15.056052.jpg,img2021-07-08_17:32:15.056052,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:32:15.056052_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:32:45.665915.jpg,img2021-07-08_17:32:45.665915,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:32:45.665915_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:33:16.200556.jpg,img2021-07-08_17:33:16.200556,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:33:16.200556_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:33:46.788351.jpg,img2021-07-08_17:33:46.788351,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:33:46.788351_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:34:17.322797.jpg,img2021-07-08_17:34:17.322797,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:34:17.322797_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:34:47.835480.jpg,img2021-07-08_17:34:47.835480,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:34:47.835480_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:35:18.451877.jpg,img2021-07-08_17:35:18.451877,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:35:18.451877_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:35:49.627422.jpg,img2021-07-08_17:35:49.627422,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:35:49.627422_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:36:19.434432.jpg,img2021-07-08_17:36:19.434432,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:36:19.434432_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:36:49.994602.jpg,img2021-07-08_17:36:49.994602,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:36:49.994602_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:37:20.537941.jpg,img2021-07-08_17:37:20.537941,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:37:20.537941_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:37:51.034504.jpg,img2021-07-08_17:37:51.034504,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:37:51.034504_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:38:21.543533.jpg,img2021-07-08_17:38:21.543533,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:38:21.543533_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:38:52.155444.jpg,img2021-07-08_17:38:52.155444,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:38:52.155444_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:39:22.842714.jpg,img2021-07-08_17:39:22.842714,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:39:22.842714_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:39:53.288017.jpg,img2021-07-08_17:39:53.288017,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:39:53.288017_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:40:24.089207.jpg,img2021-07-08_17:40:24.089207,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:40:24.089207_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:40:54.369713.jpg,img2021-07-08_17:40:54.369713,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:40:54.369713_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:41:24.970677.jpg,img2021-07-08_17:41:24.970677,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:41:24.970677_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:41:55.578772.jpg,img2021-07-08_17:41:55.578772,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:41:55.578772_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:42:26.176300.jpg,img2021-07-08_17:42:26.176300,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:42:26.176300_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:42:56.663799.jpg,img2021-07-08_17:42:56.663799,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:42:56.663799_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:43:27.291280.jpg,img2021-07-08_17:43:27.291280,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:43:27.291280_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:43:57.836127.jpg,img2021-07-08_17:43:57.836127,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:43:57.836127_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:44:28.463386.jpg,img2021-07-08_17:44:28.463386,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:44:28.463386_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:44:59.137611.jpg,img2021-07-08_17:44:59.137611,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:44:59.137611_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:45:29.507827.jpg,img2021-07-08_17:45:29.507827,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:45:29.507827_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:46:00.026147.jpg,img2021-07-08_17:46:00.026147,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:46:00.026147_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:46:30.472634.jpg,img2021-07-08_17:46:30.472634,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:46:30.472634_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:47:00.916229.jpg,img2021-07-08_17:47:00.916229,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:47:00.916229_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:47:31.459224.jpg,img2021-07-08_17:47:31.459224,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:47:31.459224_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:48:01.992183.jpg,img2021-07-08_17:48:01.992183,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:48:01.992183_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:48:32.579777.jpg,img2021-07-08_17:48:32.579777,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:48:32.579777_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:49:03.134928.jpg,img2021-07-08_17:49:03.134928,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:49:03.134928_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:49:33.654577.jpg,img2021-07-08_17:49:33.654577,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:49:33.654577_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:50:04.243246.jpg,img2021-07-08_17:50:04.243246,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:50:04.243246_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:50:34.820627.jpg,img2021-07-08_17:50:34.820627,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:50:34.820627_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:51:05.360425.jpg,img2021-07-08_17:51:05.360425,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:51:05.360425_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:51:35.960673.jpg,img2021-07-08_17:51:35.960673,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:51:35.960673_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:52:06.721767.jpg,img2021-07-08_17:52:06.721767,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:52:06.721767_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:52:37.073544.jpg,img2021-07-08_17:52:37.073544,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:52:37.073544_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:53:07.724236.jpg,img2021-07-08_17:53:07.724236,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:53:07.724236_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:53:38.222343.jpg,img2021-07-08_17:53:38.222343,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:53:38.222343_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:54:08.751615.jpg,img2021-07-08_17:54:08.751615,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:54:08.751615_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:54:39.280896.jpg,img2021-07-08_17:54:39.280896,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:54:39.280896_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:55:09.952432.jpg,img2021-07-08_17:55:09.952432,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:55:09.952432_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:55:40.437720.jpg,img2021-07-08_17:55:40.437720,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:55:40.437720_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:56:10.952189.jpg,img2021-07-08_17:56:10.952189,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:56:10.952189_crop.jpg
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:56:41.464290.jpg,img2021-07-08_17:56:41.464290,grn,True,/home/james/Projects/opencv-test/circle_imgs/img2021-07-08_17:56:41.464290_crop.jpg
