full_path,file_name,true_color,light_on
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:47:52.215013.jpg,img2021-07-08_15:47:52.215013,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:48:22.859025.jpg,img2021-07-08_15:48:22.859025,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:48:53.435911.jpg,img2021-07-08_15:48:53.435911,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:49:23.795216.jpg,img2021-07-08_15:49:23.795216,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:49:54.352033.jpg,img2021-07-08_15:49:54.352033,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:50:24.878944.jpg,img2021-07-08_15:50:24.878944,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:50:55.452042.jpg,img2021-07-08_15:50:55.452042,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:51:26.099627.jpg,img2021-07-08_15:51:26.099627,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:51:56.643769.jpg,img2021-07-08_15:51:56.643769,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:52:27.264061.jpg,img2021-07-08_15:52:27.264061,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:52:57.649820.jpg,img2021-07-08_15:52:57.649820,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:53:28.251204.jpg,img2021-07-08_15:53:28.251204,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:53:58.851223.jpg,img2021-07-08_15:53:58.851223,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:54:29.357092.jpg,img2021-07-08_15:54:29.357092,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:55:00.029013.jpg,img2021-07-08_15:55:00.029013,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:55:30.491485.jpg,img2021-07-08_15:55:30.491485,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:56:01.085849.jpg,img2021-07-08_15:56:01.085849,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:56:31.735875.jpg,img2021-07-08_15:56:31.735875,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:57:02.184463.jpg,img2021-07-08_15:57:02.184463,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:57:32.891361.jpg,img2021-07-08_15:57:32.891361,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:58:03.511701.jpg,img2021-07-08_15:58:03.511701,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:58:34.033971.jpg,img2021-07-08_15:58:34.033971,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:59:04.965784.jpg,img2021-07-08_15:59:04.965784,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_15:59:35.146129.jpg,img2021-07-08_15:59:35.146129,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:00:05.910575.jpg,img2021-07-08_16:00:05.910575,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:00:36.248721.jpg,img2021-07-08_16:00:36.248721,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:01:06.883564.jpg,img2021-07-08_16:01:06.883564,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:01:37.498433.jpg,img2021-07-08_16:01:37.498433,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:02:08.120558.jpg,img2021-07-08_16:02:08.120558,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:02:38.616595.jpg,img2021-07-08_16:02:38.616595,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:03:09.120440.jpg,img2021-07-08_16:03:09.120440,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:03:39.749056.jpg,img2021-07-08_16:03:39.749056,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:04:10.291658.jpg,img2021-07-08_16:04:10.291658,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:04:40.879080.jpg,img2021-07-08_16:04:40.879080,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:05:11.330963.jpg,img2021-07-08_16:05:11.330963,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:05:42.242229.jpg,img2021-07-08_16:05:42.242229,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:06:12.416335.jpg,img2021-07-08_16:06:12.416335,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:06:42.978769.jpg,img2021-07-08_16:06:42.978769,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:07:13.721888.jpg,img2021-07-08_16:07:13.721888,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:07:43.853485.jpg,img2021-07-08_16:07:43.853485,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:08:14.489730.jpg,img2021-07-08_16:08:14.489730,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:08:45.111247.jpg,img2021-07-08_16:08:45.111247,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:09:15.598458.jpg,img2021-07-08_16:09:15.598458,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:09:46.192571.jpg,img2021-07-08_16:09:46.192571,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:10:16.671035.jpg,img2021-07-08_16:10:16.671035,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:10:47.208365.jpg,img2021-07-08_16:10:47.208365,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:11:17.754312.jpg,img2021-07-08_16:11:17.754312,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:11:48.242313.jpg,img2021-07-08_16:11:48.242313,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:12:18.809448.jpg,img2021-07-08_16:12:18.809448,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:12:49.366641.jpg,img2021-07-08_16:12:49.366641,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:13:20.124285.jpg,img2021-07-08_16:13:20.124285,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:13:50.538640.jpg,img2021-07-08_16:13:50.538640,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:14:21.106571.jpg,img2021-07-08_16:14:21.106571,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:14:51.682500.jpg,img2021-07-08_16:14:51.682500,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:15:22.341047.jpg,img2021-07-08_16:15:22.341047,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:15:52.760284.jpg,img2021-07-08_16:15:52.760284,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:16:23.268151.jpg,img2021-07-08_16:16:23.268151,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:16:53.883685.jpg,img2021-07-08_16:16:53.883685,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:17:24.338521.jpg,img2021-07-08_16:17:24.338521,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:17:54.846034.jpg,img2021-07-08_16:17:54.846034,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:18:25.511224.jpg,img2021-07-08_16:18:25.511224,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:18:55.952786.jpg,img2021-07-08_16:18:55.952786,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:19:26.563348.jpg,img2021-07-08_16:19:26.563348,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:19:57.023748.jpg,img2021-07-08_16:19:57.023748,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:20:27.666139.jpg,img2021-07-08_16:20:27.666139,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:20:58.177053.jpg,img2021-07-08_16:20:58.177053,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:21:28.808554.jpg,img2021-07-08_16:21:28.808554,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:21:59.325046.jpg,img2021-07-08_16:21:59.325046,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:22:30.007941.jpg,img2021-07-08_16:22:30.007941,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:23:00.437353.jpg,img2021-07-08_16:23:00.437353,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:23:30.882986.jpg,img2021-07-08_16:23:30.882986,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:24:01.358976.jpg,img2021-07-08_16:24:01.358976,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:24:32.088321.jpg,img2021-07-08_16:24:32.088321,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:25:02.479163.jpg,img2021-07-08_16:25:02.479163,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:25:33.148500.jpg,img2021-07-08_16:25:33.148500,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:26:03.879300.jpg,img2021-07-08_16:26:03.879300,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:26:34.318646.jpg,img2021-07-08_16:26:34.318646,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:27:04.921357.jpg,img2021-07-08_16:27:04.921357,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:27:35.464013.jpg,img2021-07-08_16:27:35.464013,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:28:05.957485.jpg,img2021-07-08_16:28:05.957485,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:28:36.643802.jpg,img2021-07-08_16:28:36.643802,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:29:07.049845.jpg,img2021-07-08_16:29:07.049845,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:29:37.968608.jpg,img2021-07-08_16:29:37.968608,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:30:08.141577.jpg,img2021-07-08_16:30:08.141577,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:30:38.667830.jpg,img2021-07-08_16:30:38.667830,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:31:09.127786.jpg,img2021-07-08_16:31:09.127786,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:31:39.705334.jpg,img2021-07-08_16:31:39.705334,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:32:10.170772.jpg,img2021-07-08_16:32:10.170772,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:32:40.727649.jpg,img2021-07-08_16:32:40.727649,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:33:11.272058.jpg,img2021-07-08_16:33:11.272058,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:33:41.880219.jpg,img2021-07-08_16:33:41.880219,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:34:12.409308.jpg,img2021-07-08_16:34:12.409308,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:34:42.835404.jpg,img2021-07-08_16:34:42.835404,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:35:13.732028.jpg,img2021-07-08_16:35:13.732028,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:35:43.937361.jpg,img2021-07-08_16:35:43.937361,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:36:14.441489.jpg,img2021-07-08_16:36:14.441489,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:36:45.067473.jpg,img2021-07-08_16:36:45.067473,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:37:15.717080.jpg,img2021-07-08_16:37:15.717080,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:37:46.267177.jpg,img2021-07-08_16:37:46.267177,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:38:16.854729.jpg,img2021-07-08_16:38:16.854729,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:38:47.449483.jpg,img2021-07-08_16:38:47.449483,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:39:18.011808.jpg,img2021-07-08_16:39:18.011808,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:39:48.627708.jpg,img2021-07-08_16:39:48.627708,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:40:19.068386.jpg,img2021-07-08_16:40:19.068386,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:40:50.128598.jpg,img2021-07-08_16:40:50.128598,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:41:20.466680.jpg,img2021-07-08_16:41:20.466680,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:41:50.832675.jpg,img2021-07-08_16:41:50.832675,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:42:21.423993.jpg,img2021-07-08_16:42:21.423993,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:42:52.003575.jpg,img2021-07-08_16:42:52.003575,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:43:22.769116.jpg,img2021-07-08_16:43:22.769116,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:43:53.279058.jpg,img2021-07-08_16:43:53.279058,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:44:23.624641.jpg,img2021-07-08_16:44:23.624641,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:44:54.105977.jpg,img2021-07-08_16:44:54.105977,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:45:24.604534.jpg,img2021-07-08_16:45:24.604534,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:45:55.159033.jpg,img2021-07-08_16:45:55.159033,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:46:25.728214.jpg,img2021-07-08_16:46:25.728214,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:46:56.341282.jpg,img2021-07-08_16:46:56.341282,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:47:26.830214.jpg,img2021-07-08_16:47:26.830214,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:47:57.509516.jpg,img2021-07-08_16:47:57.509516,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:48:28.062420.jpg,img2021-07-08_16:48:28.062420,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:48:58.642322.jpg,img2021-07-08_16:48:58.642322,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:49:29.321389.jpg,img2021-07-08_16:49:29.321389,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:49:59.583749.jpg,img2021-07-08_16:49:59.583749,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:50:30.086156.jpg,img2021-07-08_16:50:30.086156,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:51:00.614405.jpg,img2021-07-08_16:51:00.614405,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:51:31.144521.jpg,img2021-07-08_16:51:31.144521,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:52:01.696539.jpg,img2021-07-08_16:52:01.696539,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:52:32.172721.jpg,img2021-07-08_16:52:32.172721,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:53:02.662683.jpg,img2021-07-08_16:53:02.662683,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:53:33.313605.jpg,img2021-07-08_16:53:33.313605,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:54:03.795838.jpg,img2021-07-08_16:54:03.795838,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:54:34.335050.jpg,img2021-07-08_16:54:34.335050,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:55:04.947630.jpg,img2021-07-08_16:55:04.947630,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:55:35.483937.jpg,img2021-07-08_16:55:35.483937,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:56:06.104174.jpg,img2021-07-08_16:56:06.104174,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:56:36.636651.jpg,img2021-07-08_16:56:36.636651,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:57:07.209702.jpg,img2021-07-08_16:57:07.209702,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:57:37.622029.jpg,img2021-07-08_16:57:37.622029,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:58:08.147392.jpg,img2021-07-08_16:58:08.147392,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:58:38.783994.jpg,img2021-07-08_16:58:38.783994,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:59:09.359093.jpg,img2021-07-08_16:59:09.359093,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_16:59:39.875614.jpg,img2021-07-08_16:59:39.875614,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:00:10.548359.jpg,img2021-07-08_17:00:10.548359,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:00:41.014643.jpg,img2021-07-08_17:00:41.014643,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:01:11.603873.jpg,img2021-07-08_17:01:11.603873,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:01:42.147252.jpg,img2021-07-08_17:01:42.147252,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:02:12.767185.jpg,img2021-07-08_17:02:12.767185,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:02:43.098593.jpg,img2021-07-08_17:02:43.098593,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:03:13.890175.jpg,img2021-07-08_17:03:13.890175,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:03:44.430604.jpg,img2021-07-08_17:03:44.430604,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:04:14.886008.jpg,img2021-07-08_17:04:14.886008,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:04:45.424950.jpg,img2021-07-08_17:04:45.424950,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:05:15.901250.jpg,img2021-07-08_17:05:15.901250,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:05:46.442312.jpg,img2021-07-08_17:05:46.442312,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:06:17.131238.jpg,img2021-07-08_17:06:17.131238,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:06:47.417406.jpg,img2021-07-08_17:06:47.417406,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:07:18.053918.jpg,img2021-07-08_17:07:18.053918,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:07:48.654267.jpg,img2021-07-08_17:07:48.654267,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:08:19.184825.jpg,img2021-07-08_17:08:19.184825,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:08:49.701507.jpg,img2021-07-08_17:08:49.701507,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:09:20.343879.jpg,img2021-07-08_17:09:20.343879,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:09:50.949023.jpg,img2021-07-08_17:09:50.949023,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:10:21.481054.jpg,img2021-07-08_17:10:21.481054,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:10:51.969625.jpg,img2021-07-08_17:10:51.969625,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:11:22.794391.jpg,img2021-07-08_17:11:22.794391,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:11:53.126659.jpg,img2021-07-08_17:11:53.126659,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:12:23.613757.jpg,img2021-07-08_17:12:23.613757,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:12:54.783251.jpg,img2021-07-08_17:12:54.783251,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:13:24.918786.jpg,img2021-07-08_17:13:24.918786,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:13:55.458209.jpg,img2021-07-08_17:13:55.458209,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:14:25.859872.jpg,img2021-07-08_17:14:25.859872,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:14:56.487929.jpg,img2021-07-08_17:14:56.487929,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:15:27.006885.jpg,img2021-07-08_17:15:27.006885,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:15:57.481722.jpg,img2021-07-08_17:15:57.481722,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:16:28.056909.jpg,img2021-07-08_17:16:28.056909,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:16:58.835557.jpg,img2021-07-08_17:16:58.835557,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:17:29.098687.jpg,img2021-07-08_17:17:29.098687,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:17:59.647456.jpg,img2021-07-08_17:17:59.647456,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:18:30.374211.jpg,img2021-07-08_17:18:30.374211,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:19:00.607362.jpg,img2021-07-08_17:19:00.607362,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:19:31.129786.jpg,img2021-07-08_17:19:31.129786,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:20:01.725666.jpg,img2021-07-08_17:20:01.725666,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:20:32.490184.jpg,img2021-07-08_17:20:32.490184,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:21:02.956134.jpg,img2021-07-08_17:21:02.956134,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:21:33.589287.jpg,img2021-07-08_17:21:33.589287,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:22:04.084785.jpg,img2021-07-08_17:22:04.084785,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:22:34.654074.jpg,img2021-07-08_17:22:34.654074,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:23:05.162934.jpg,img2021-07-08_17:23:05.162934,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:23:35.740444.jpg,img2021-07-08_17:23:35.740444,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:24:06.405563.jpg,img2021-07-08_17:24:06.405563,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:24:36.954416.jpg,img2021-07-08_17:24:36.954416,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:25:07.554901.jpg,img2021-07-08_17:25:07.554901,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:25:38.113213.jpg,img2021-07-08_17:25:38.113213,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:26:08.791707.jpg,img2021-07-08_17:26:08.791707,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:26:39.272006.jpg,img2021-07-08_17:26:39.272006,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:27:09.746077.jpg,img2021-07-08_17:27:09.746077,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:27:40.285020.jpg,img2021-07-08_17:27:40.285020,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:28:10.834724.jpg,img2021-07-08_17:28:10.834724,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:28:41.643709.jpg,img2021-07-08_17:28:41.643709,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:29:11.951748.jpg,img2021-07-08_17:29:11.951748,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:29:42.481367.jpg,img2021-07-08_17:29:42.481367,grn,TRUE
/mnt/c/Users/James/test_camera_pics/set2/img2021-07-08_17:30:12.882049.jpg,img2021-07-08_17:30:12.882049,grn,TRUE
