full_path,file_name,true_color,light_on,red_sum,grn_sum,img_sum,color
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-31-03.844366.jpg,img2021-07-03 15-31-03.844366,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-32-04.351375.jpg,img2021-07-03 15-32-04.351375,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-33-04.917120.jpg,img2021-07-03 15-33-04.917120,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-34-05.468964.jpg,img2021-07-03 15-34-05.468964,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-35-06.001666.jpg,img2021-07-03 15-35-06.001666,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-36-06.492355.jpg,img2021-07-03 15-36-06.492355,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-37-07.027964.jpg,img2021-07-03 15-37-07.027964,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-38-07.557954.jpg,img2021-07-03 15-38-07.557954,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-39-08.097063.jpg,img2021-07-03 15-39-08.097063,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-40-08.588030.jpg,img2021-07-03 15-40-08.588030,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-41-09.118045.jpg,img2021-07-03 15-41-09.118045,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-42-09.648156.jpg,img2021-07-03 15-42-09.648156,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-43-10.158026.jpg,img2021-07-03 15-43-10.158026,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-44-10.691239.jpg,img2021-07-03 15-44-10.691239,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-45-11.209884.jpg,img2021-07-03 15-45-11.209884,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-46-11.756854.jpg,img2021-07-03 15-46-11.756854,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-47-12.318918.jpg,img2021-07-03 15-47-12.318918,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-48-12.850658.jpg,img2021-07-03 15-48-12.850658,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-49-13.382985.jpg,img2021-07-03 15-49-13.382985,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-50-13.915454.jpg,img2021-07-03 15-50-13.915454,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-51-14.438022.jpg,img2021-07-03 15-51-14.438022,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-52-14.980581.jpg,img2021-07-03 15-52-14.980581,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-53-15.512659.jpg,img2021-07-03 15-53-15.512659,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-54-16.045473.jpg,img2021-07-03 15-54-16.045473,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-55-16.583082.jpg,img2021-07-03 15-55-16.583082,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-56-17.087951.jpg,img2021-07-03 15-56-17.087951,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-57-17.607995.jpg,img2021-07-03 15-57-17.607995,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-58-18.123038.jpg,img2021-07-03 15-58-18.123038,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 15-59-18.668034.jpg,img2021-07-03 15-59-18.668034,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-00-19.168054.jpg,img2021-07-03 16-00-19.168054,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-01-19.695326.jpg,img2021-07-03 16-01-19.695326,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-02-20.198035.jpg,img2021-07-03 16-02-20.198035,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-03-20.728008.jpg,img2021-07-03 16-03-20.728008,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-04-21.246572.jpg,img2021-07-03 16-04-21.246572,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-05-21.788469.jpg,img2021-07-03 16-05-21.788469,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-06-22.357997.jpg,img2021-07-03 16-06-22.357997,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-07-22.838013.jpg,img2021-07-03 16-07-22.838013,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-08-23.389533.jpg,img2021-07-03 16-08-23.389533,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-09-23.918018.jpg,img2021-07-03 16-09-23.918018,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-10-24.483285.jpg,img2021-07-03 16-10-24.483285,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-11-24.960948.jpg,img2021-07-03 16-11-24.960948,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-12-25.478044.jpg,img2021-07-03 16-12-25.478044,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-13-26.042322.jpg,img2021-07-03 16-13-26.042322,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-14-26.572427.jpg,img2021-07-03 16-14-26.572427,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-15-27.104723.jpg,img2021-07-03 16-15-27.104723,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-16-27.635391.jpg,img2021-07-03 16-16-27.635391,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-17-28.168041.jpg,img2021-07-03 16-17-28.168041,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-18-28.698005.jpg,img2021-07-03 16-18-28.698005,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-19-29.218025.jpg,img2021-07-03 16-19-29.218025,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-20-29.760988.jpg,img2021-07-03 16-20-29.760988,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-21-30.258033.jpg,img2021-07-03 16-21-30.258033,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-22-30.778077.jpg,img2021-07-03 16-22-30.778077,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-23-31.318324.jpg,img2021-07-03 16-23-31.318324,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-24-31.889826.jpg,img2021-07-03 16-24-31.889826,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-25-32.418015.jpg,img2021-07-03 16-25-32.418015,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-26-32.918028.jpg,img2021-07-03 16-26-32.918028,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-27-33.398039.jpg,img2021-07-03 16-27-33.398039,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-28-33.898040.jpg,img2021-07-03 16-28-33.898040,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-29-34.418023.jpg,img2021-07-03 16-29-34.418023,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-30-34.918040.jpg,img2021-07-03 16-30-34.918040,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-31-35.458018.jpg,img2021-07-03 16-31-35.458018,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-32-36.004631.jpg,img2021-07-03 16-32-36.004631,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-33-36.523340.jpg,img2021-07-03 16-33-36.523340,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-34-37.078087.jpg,img2021-07-03 16-34-37.078087,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-35-37.618336.jpg,img2021-07-03 16-35-37.618336,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-36-38.156179.jpg,img2021-07-03 16-36-38.156179,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-37-38.668028.jpg,img2021-07-03 16-37-38.668028,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-38-39.230444.jpg,img2021-07-03 16-38-39.230444,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-39-39.709101.jpg,img2021-07-03 16-39-39.709101,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-40-40.268727.jpg,img2021-07-03 16-40-40.268727,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-41-40.805890.jpg,img2021-07-03 16-41-40.805890,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-42-41.318048.jpg,img2021-07-03 16-42-41.318048,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-43-41.868027.jpg,img2021-07-03 16-43-41.868027,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-44-42.388041.jpg,img2021-07-03 16-44-42.388041,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-45-42.918042.jpg,img2021-07-03 16-45-42.918042,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-46-43.442177.jpg,img2021-07-03 16-46-43.442177,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-47-43.918017.jpg,img2021-07-03 16-47-43.918017,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-48-44.418030.jpg,img2021-07-03 16-48-44.418030,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-49-44.918014.jpg,img2021-07-03 16-49-44.918014,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-50-45.478144.jpg,img2021-07-03 16-50-45.478144,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-51-45.988046.jpg,img2021-07-03 16-51-45.988046,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-52-46.547950.jpg,img2021-07-03 16-52-46.547950,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-53-47.067982.jpg,img2021-07-03 16-53-47.067982,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-54-47.626188.jpg,img2021-07-03 16-54-47.626188,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-55-48.147076.jpg,img2021-07-03 16-55-48.147076,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-56-48.688024.jpg,img2021-07-03 16-56-48.688024,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-57-49.229846.jpg,img2021-07-03 16-57-49.229846,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-58-49.744885.jpg,img2021-07-03 16-58-49.744885,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 16-59-50.244076.jpg,img2021-07-03 16-59-50.244076,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-00-50.749931.jpg,img2021-07-03 17-00-50.749931,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-01-51.244147.jpg,img2021-07-03 17-01-51.244147,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-02-51.787970.jpg,img2021-07-03 17-02-51.787970,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-03-52.361649.jpg,img2021-07-03 17-03-52.361649,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-04-52.896721.jpg,img2021-07-03 17-04-52.896721,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-05-53.418035.jpg,img2021-07-03 17-05-53.418035,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-06-53.918031.jpg,img2021-07-03 17-06-53.918031,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-07-54.418144.jpg,img2021-07-03 17-07-54.418144,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-08-54.908044.jpg,img2021-07-03 17-08-54.908044,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-09-55.418025.jpg,img2021-07-03 17-09-55.418025,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-10-55.918025.jpg,img2021-07-03 17-10-55.918025,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-11-56.418025.jpg,img2021-07-03 17-11-56.418025,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-12-56.918032.jpg,img2021-07-03 17-12-56.918032,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-13-57.438289.jpg,img2021-07-03 17-13-57.438289,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-14-57.918022.jpg,img2021-07-03 17-14-57.918022,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-15-58.448055.jpg,img2021-07-03 17-15-58.448055,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-16-59.007050.jpg,img2021-07-03 17-16-59.007050,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-17-59.539470.jpg,img2021-07-03 17-17-59.539470,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-19-00.072361.jpg,img2021-07-03 17-19-00.072361,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-20-00.597963.jpg,img2021-07-03 17-20-00.597963,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-21-01.127941.jpg,img2021-07-03 17-21-01.127941,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-22-01.667959.jpg,img2021-07-03 17-22-01.667959,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-23-02.167981.jpg,img2021-07-03 17-23-02.167981,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-24-02.667983.jpg,img2021-07-03 17-24-02.667983,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-25-03.168146.jpg,img2021-07-03 17-25-03.168146,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-26-03.682577.jpg,img2021-07-03 17-26-03.682577,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-27-04.242672.jpg,img2021-07-03 17-27-04.242672,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-28-04.719406.jpg,img2021-07-03 17-28-04.719406,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-29-05.265461.jpg,img2021-07-03 17-29-05.265461,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-30-05.798009.jpg,img2021-07-03 17-30-05.798009,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-31-06.318047.jpg,img2021-07-03 17-31-06.318047,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-32-06.857404.jpg,img2021-07-03 17-32-06.857404,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-33-07.348048.jpg,img2021-07-03 17-33-07.348048,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-34-07.878021.jpg,img2021-07-03 17-34-07.878021,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-35-08.418020.jpg,img2021-07-03 17-35-08.418020,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-36-08.908042.jpg,img2021-07-03 17-36-08.908042,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-37-09.418021.jpg,img2021-07-03 17-37-09.418021,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-38-09.918037.jpg,img2021-07-03 17-38-09.918037,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-39-10.418045.jpg,img2021-07-03 17-39-10.418045,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-40-10.898034.jpg,img2021-07-03 17-40-10.898034,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-41-11.398036.jpg,img2021-07-03 17-41-11.398036,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-42-11.918049.jpg,img2021-07-03 17-42-11.918049,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-43-12.459301.jpg,img2021-07-03 17-43-12.459301,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-44-12.984323.jpg,img2021-07-03 17-44-12.984323,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-45-13.507987.jpg,img2021-07-03 17-45-13.507987,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-46-14.028035.jpg,img2021-07-03 17-46-14.028035,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-47-14.565667.jpg,img2021-07-03 17-47-14.565667,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-48-15.098072.jpg,img2021-07-03 17-48-15.098072,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-49-15.629741.jpg,img2021-07-03 17-49-15.629741,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-50-16.103478.jpg,img2021-07-03 17-50-16.103478,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-51-16.600617.jpg,img2021-07-03 17-51-16.600617,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-52-17.118050.jpg,img2021-07-03 17-52-17.118050,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-53-17.668011.jpg,img2021-07-03 17-53-17.668011,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-54-18.206329.jpg,img2021-07-03 17-54-18.206329,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-55-18.718025.jpg,img2021-07-03 17-55-18.718025,red,,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-56-19.248068.jpg,img2021-07-03 17-56-19.248068,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-57-19.802158.jpg,img2021-07-03 17-57-19.802158,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-58-20.367444.jpg,img2021-07-03 17-58-20.367444,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 17-59-20.918045.jpg,img2021-07-03 17-59-20.918045,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-00-21.433316.jpg,img2021-07-03 18-00-21.433316,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-01-21.917980.jpg,img2021-07-03 18-01-21.917980,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-02-22.418023.jpg,img2021-07-03 18-02-22.418023,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-03-22.918041.jpg,img2021-07-03 18-03-22.918041,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-04-23.466337.jpg,img2021-07-03 18-04-23.466337,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-05-23.999477.jpg,img2021-07-03 18-05-23.999477,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-06-24.508025.jpg,img2021-07-03 18-06-24.508025,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-07-25.017450.jpg,img2021-07-03 18-07-25.017450,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-08-25.565119.jpg,img2021-07-03 18-08-25.565119,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-09-26.069446.jpg,img2021-07-03 18-09-26.069446,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-10-26.629783.jpg,img2021-07-03 18-10-26.629783,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-11-27.161950.jpg,img2021-07-03 18-11-27.161950,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-12-27.638023.jpg,img2021-07-03 18-12-27.638023,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-13-28.168080.jpg,img2021-07-03 18-13-28.168080,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-14-28.668013.jpg,img2021-07-03 18-14-28.668013,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-15-29.225358.jpg,img2021-07-03 18-15-29.225358,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-16-29.757398.jpg,img2021-07-03 18-16-29.757398,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-17-30.278020.jpg,img2021-07-03 18-17-30.278020,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-18-30.821714.jpg,img2021-07-03 18-18-30.821714,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-19-31.348259.jpg,img2021-07-03 18-19-31.348259,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-20-31.918094.jpg,img2021-07-03 18-20-31.918094,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-21-32.418016.jpg,img2021-07-03 18-21-32.418016,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-22-32.918057.jpg,img2021-07-03 18-22-32.918057,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-23-33.418028.jpg,img2021-07-03 18-23-33.418028,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-24-33.918037.jpg,img2021-07-03 18-24-33.918037,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-25-34.418037.jpg,img2021-07-03 18-25-34.418037,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-26-34.953617.jpg,img2021-07-03 18-26-34.953617,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-27-35.487870.jpg,img2021-07-03 18-27-35.487870,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-28-36.054074.jpg,img2021-07-03 18-28-36.054074,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-29-36.587116.jpg,img2021-07-03 18-29-36.587116,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-30-37.123483.jpg,img2021-07-03 18-30-37.123483,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-31-37.659565.jpg,img2021-07-03 18-31-37.659565,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-32-38.168058.jpg,img2021-07-03 18-32-38.168058,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-33-38.668025.jpg,img2021-07-03 18-33-38.668025,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-34-39.168030.jpg,img2021-07-03 18-34-39.168030,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-35-39.668063.jpg,img2021-07-03 18-35-39.668063,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-36-40.222659.jpg,img2021-07-03 18-36-40.222659,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-37-40.755366.jpg,img2021-07-03 18-37-40.755366,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-38-41.249295.jpg,img2021-07-03 18-38-41.249295,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-39-41.777970.jpg,img2021-07-03 18-39-41.777970,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-40-42.319053.jpg,img2021-07-03 18-40-42.319053,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-41-42.851529.jpg,img2021-07-03 18-41-42.851529,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-42-43.383092.jpg,img2021-07-03 18-42-43.383092,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-43-43.908035.jpg,img2021-07-03 18-43-43.908035,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-44-44.388046.jpg,img2021-07-03 18-44-44.388046,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-45-44.918036.jpg,img2021-07-03 18-45-44.918036,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-46-45.468030.jpg,img2021-07-03 18-46-45.468030,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-47-46.010461.jpg,img2021-07-03 18-47-46.010461,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-48-46.527953.jpg,img2021-07-03 18-48-46.527953,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-49-47.027980.jpg,img2021-07-03 18-49-47.027980,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-50-47.548168.jpg,img2021-07-03 18-50-47.548168,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-51-48.074898.jpg,img2021-07-03 18-51-48.074898,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-52-48.620844.jpg,img2021-07-03 18-52-48.620844,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-53-49.137007.jpg,img2021-07-03 18-53-49.137007,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-54-49.668061.jpg,img2021-07-03 18-54-49.668061,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-55-50.148031.jpg,img2021-07-03 18-55-50.148031,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-56-50.668082.jpg,img2021-07-03 18-56-50.668082,grn,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-57-51.229012.jpg,img2021-07-03 18-57-51.229012,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-58-51.747294.jpg,img2021-07-03 18-58-51.747294,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 18-59-52.282743.jpg,img2021-07-03 18-59-52.282743,red,TRUE,,,,
/mnt/c/Users/James/test_camera_pics/img2021-07-03 19-00-52.839568.jpg,img2021-07-03 19-00-52.839568,red,TRUE,,,,
